filename,X1,Y1,X2,Y2,X3,Y3,X4,Y4,type,,,
459d4e0409fc42f886d18a799d2bda27.jpg,1368,510,1420,510,1420,562,1368,562,9,,1394,536
45b24438ab5748f5a0fd5685a02f62e3.jpg,1195,896,1247,896,1247,948,1195,948,11,,1221,922
45b8dbb972e8424c8b5f3c54201ed125.jpg,1849,654,1901,654,1901,706,1849,706,1,,1875,680
45bd8c7d99c3494b9aef06ec78cb65ce.jpg,1012,609,1064,609,1064,661,1012,661,8,,1038,635
45bec30eee8842c2ad370b80c3811b9b.jpg,848,1068,900,1068,900,1120,848,1120,9,,874,1094
45c3d6f9679e472fb221832eeccba4a4.jpg,1375,987,1427,987,1427,1039,1375,1039,17,,1401,1013
45c7f6e4a6624e3ebe8f6a81a98858c5.jpg,1059,799,1111,799,1111,851,1059,851,8,,1085,825
45cab9cdc9714c3aaa43744f7ddc01ab.jpg,1439,210,1491,210,1491,262,1439,262,3,,1465,236
45cd5ab842874051ae0048e4f72a37a8.jpg,1036,446,1088,446,1088,498,1036,498,9,,1062,472
45cf1c3f3369449abe796a0c22e39c82.jpg,1330,945,1382,945,1382,997,1330,997,16,,1356,971
45d17a711cc94f8daf969fdfe09c18d2.jpg,566,377,618,377,618,429,566,429,12,,592,403
45d1dd231ac347d9894d7e8f99fd0d5c.jpg,1244,879,1296,879,1296,931,1244,931,5,,1270,905
45d9a5573458408e97c16f578bed187f.jpg,1212,693,1264,693,1264,745,1212,745,19,,1238,719
45dc5fdc90f84da29fd0837928726be6.jpg,2253,715,2305,715,2305,767,2253,767,5,,2279,741
45dddc2aa4ec4bf898ea6887d76e12c6.jpg,1441,1116,1493,1116,1493,1168,1441,1168,0,,1467,1142
45e29cafa5d640e5a983039789cdf8a4.jpg,981,831,1033,831,1033,883,981,883,0,,1007,857
45e2b07e4ef64658a65fde5394285124.jpg,1393,493,1445,493,1445,545,1393,545,12,,1419,519
45e6a1b23c4b47908d40b4af5aa87add.jpg,1520,955,1572,955,1572,1007,1520,1007,9,,1546,981
45e769e9a5844e91bd64d7a7301a8eee.jpg,1237,1139,1289,1139,1289,1191,1237,1191,17,,1263,1165
45e7868c89764e67b7703dbaca36049e.jpg,1386,1045,1438,1045,1438,1097,1386,1097,16,,1412,1071
45ec6cde860f41bf87dc8652f3b17799.jpg,154,739,206,739,206,791,154,791,0,,180,765
45eeaff676d44387bb637a8099a67453.jpg,1281,476,1333,476,1333,528,1281,528,2,,1307,502
45f093aaf069414998b15f0342bf14f3.jpg,1465,1107,1517,1107,1517,1159,1465,1159,14,,1491,1133
45f0c3ba326e47c89cbd2adb799f0b15.jpg,1637,505,1689,505,1689,557,1637,557,6,,1663,531
45f262fd3622431f9fbc5dc6ba75e414.jpg,852,537,904,537,904,589,852,589,17,,878,563
45f4b0546ee246f39664f0eadb2a335b.jpg,709,604,761,604,761,656,709,656,11,,735,630
45f8ea3f8ddc496286df512257829f47.jpg,2518,487,2570,487,2570,539,2518,539,3,,2544,513
45faf0843e3246179119c40e366fec3b.jpg,1336,521,1388,521,1388,573,1336,573,6,,1362,547
45fda9a2f05a4f20a1bff4998f8dbf04.jpg,1135,679,1187,679,1187,731,1135,731,8,,1161,705
45fe7173ead24e94a9425c9706b35c1a.jpg,1323,598,1375,598,1375,650,1323,650,15,,1349,624
45ffbf0eb55045738ecf45e928461a3b.jpg,2024,635,2076,635,2076,687,2024,687,5,,2050,661
46091a4e39fb45f9889206bee39f6b4f.jpg,979,997,1031,997,1031,1049,979,1049,17,,1005,1023
460d05f9170840cf82a3dd02a95a4d35.jpg,884,996,936,996,936,1048,884,1048,19,,910,1022
460d098cb3dc4a1ba372ead853f4b42e.jpg,841,655,893,655,893,707,841,707,7,,867,681
460e893de5954d178eefd4ae2dd17a99.jpg,654,603,706,603,706,655,654,655,10,,680,629
460e8ac9f245413bb7964b6465c95171.jpg,1108,606,1160,606,1160,658,1108,658,0,,1134,632
4615dc38063d4b6ba2a374207c183899.jpg,1174,587,1226,587,1226,639,1174,639,7,,1200,613
4618a5eb4204453498fd9c51bc270257.jpg,1812,500,1864,500,1864,552,1812,552,2,,1838,526
46191bb6c14e4d47b65a2c79755aad88.jpg,468,531,520,531,520,583,468,583,2,,494,557
461a8f044d0e480392a0386c01bdd38a.jpg,1003,553,1055,553,1055,605,1003,605,18,,1029,579
461c41d9d4204b428e8021e11e0b0b03.jpg,971,624,1023,624,1023,676,971,676,14,,997,650
4622a0f647804ace9dedfe2854877563.jpg,1589,1087,1641,1087,1641,1139,1589,1139,5,,1615,1113
46243e5759a64699b026e8bb0d48671e.jpg,941,1041,993,1041,993,1093,941,1093,1,,967,1067
462635e09d634491860db0f496f87e74.jpg,1029,1185,1081,1185,1081,1237,1029,1237,14,,1055,1211
462f6b70802846d38b4a204ef79bba91.jpg,1247,1181,1299,1181,1299,1233,1247,1233,7,,1273,1207
463250cf751145658730c620f0231648.jpg,1603,1166,1655,1166,1655,1218,1603,1218,9,,1629,1192
46332c573e284e0b99b16964f9c51de5.jpg,1776,1012,1828,1012,1828,1064,1776,1064,11,,1802,1038
4635f72c53604891a4deca5c2427c142.jpg,1240,577,1292,577,1292,629,1240,629,13,,1266,603
463d034512584a0eab6c337ab8823fec.jpg,1115,1099,1167,1099,1167,1151,1115,1151,2,,1141,1125
463d0421199141c2b04bc13d08790def.jpg,1365,927,1417,927,1417,979,1365,979,16,,1391,953
463fb96477fd4839ba87a4dc6a71ce5e.jpg,693,816,745,816,745,868,693,868,7,,719,842
46432a0ec5bd469db5096ae3d60c279f.jpg,1960,888,2012,888,2012,940,1960,940,19,,1986,914
464dfc1bf6874e369c09cc42f2108f5e.jpg,1541,695,1593,695,1593,747,1541,747,9,,1567,721
46504064e5644b4c803d990ec203347c.jpg,1454,1003,1506,1003,1506,1055,1454,1055,6,,1480,1029
46520a80916d4dd99bba968940df485c.jpg,1318,507,1370,507,1370,559,1318,559,10,,1344,533
46531e6d0e67483ca6018519726b3e4d.jpg,1284,620,1336,620,1336,672,1284,672,4,,1310,646
4653ef1a02f844acbc3895cf9882470e.jpg,667,817,719,817,719,869,667,869,12,,693,843
4659791e514047e98c1a4e0aad1b1384.jpg,1204,850,1256,850,1256,902,1204,902,5,,1230,876
4659fb38d0af4d358bc5b0f7011fb6a5.jpg,1209,529,1261,529,1261,581,1209,581,13,,1235,555
466a6d3b46684952939db5535f19e344.jpg,1742,606,1794,606,1794,658,1742,658,18,,1768,632
466db5a7ef8e4033aaad3eb6a114f5ca.jpg,1392,862,1444,862,1444,914,1392,914,7,,1418,888
466ede8c55154a08ba2da978e9170711.jpg,1691,1030,1743,1030,1743,1082,1691,1082,14,,1717,1056
46742b1634104696bba5c94673d7875e.jpg,1630,633,1682,633,1682,685,1630,685,3,,1656,659
4676a3036285412ab68953f8130953d1.jpg,609,791,661,791,661,843,609,843,5,,635,817
467d2c12437f4401b2c28c9631d5a65a.jpg,1102,460,1154,460,1154,512,1102,512,11,,1128,486
467e1fa2da904c2ea1ac95604f23e361.jpg,1352,1004,1404,1004,1404,1056,1352,1056,18,,1378,1030
467fcc5020b34662aa1389ec230ed32b.jpg,1565,1098,1617,1098,1617,1150,1565,1150,19,,1591,1124
46829cce808f47de9bd1de7f0fadcba7.jpg,1202,204,1254,204,1254,256,1202,256,15,,1228,230
4685673f75b0473b8690e347e17cb0ff.jpg,918,500,970,500,970,552,918,552,15,,944,526
468834dc085743ee9d766331022178cb.jpg,1379,930,1431,930,1431,982,1379,982,3,,1405,956
468da1bfe1054f7fab7a04130e32dea6.jpg,2677,552,2729,552,2729,604,2677,604,16,,2703,578
46930d5256c446d982f1c3c667066ec2.jpg,976,1108,1028,1108,1028,1160,976,1160,18,,1002,1134
469396a2ea464d87a73426e161568463.jpg,2341,687,2393,687,2393,739,2341,739,1,,2367,713
469703a322614c98aef1e294364eb35d.jpg,1324,445,1376,445,1376,497,1324,497,10,,1350,471
469bd2b965824020b75a5d7d37782214.jpg,476,569,528,569,528,621,476,621,17,,502,595
469c8076b8d84eeebf1f043cc4581a13.jpg,1593,265,1645,265,1645,317,1593,317,8,,1619,291
46a3c75ce9ea4fb29f9aa35818d50ead.jpg,1049,740,1101,740,1101,792,1049,792,3,,1075,766
46ae16388c4c4f4fb6ed4a44690aa69f.jpg,1042,515,1094,515,1094,567,1042,567,6,,1068,541
46b2101a25a9445d9a37d6e511889b91.jpg,1624,1031,1676,1031,1676,1083,1624,1083,11,,1650,1057
46b43cca7c9e443495654388b6a5fe81.jpg,1616,1048,1668,1048,1668,1100,1616,1100,0,,1642,1074
46bd1b92db52420a80ec1dc2b7957cab.jpg,1750,636,1802,636,1802,688,1750,688,8,,1776,662
46bd211f91e4473aab6d5b5cea1b9d0c.jpg,771,809,823,809,823,861,771,861,0,,797,835
46befbf4887d4783938315c5603cf169.jpg,1412,905,1464,905,1464,957,1412,957,16,,1438,931
46c02793ca32406893be598bb2ac0f34.jpg,922,875,974,875,974,927,922,927,2,,948,901
46c04dba9a6e44f7a3e66c059419199f.jpg,517,815,569,815,569,867,517,867,5,,543,841
46c2f6906d224891a0cc08e8f7499c02.jpg,1679,682,1731,682,1731,734,1679,734,3,,1705,708
46c4a0a251314f5db3cfcc1d83f12c52.jpg,1267,1280,1319,1280,1319,1332,1267,1332,4,,1293,1306
46c653d6e25b4125b9abb36dbf9a70bc.jpg,1376,1178,1428,1178,1428,1230,1376,1230,3,,1402,1204
46cf84d6ac104d1ebe8f666785e90243.jpg,1249,1309,1301,1309,1301,1361,1249,1361,6,,1275,1335
46e2256117f44430849367678d337ee2.jpg,2062,729,2114,729,2114,781,2062,781,7,,2088,755
46e340a19e874210b070b1944db47233.jpg,543,595,595,595,595,647,543,647,3,,569,621
46e37333c40045dc8f3cee2c157f421b.jpg,1119,976,1171,976,1171,1028,1119,1028,7,,1145,1002
46e68c489c3e434f83d79510bfe7f1d1.jpg,2525,634,2577,634,2577,686,2525,686,16,,2551,660
46e6a08206944f168cabb291a5be400c.jpg,862,905,914,905,914,957,862,957,17,,888,931
46e7112cbb8b4eb0b3dcd953a909b081.jpg,1014,407,1066,407,1066,459,1014,459,12,,1040,433
46e8ba527c3b4c86aaebf608d853189f.jpg,859,1235,911,1235,911,1287,859,1287,7,,885,1261
46ec4475f66046e198606fee79557e94.jpg,1689,868,1741,868,1741,920,1689,920,0,,1715,894
46ec7330fad54b16b2ef46ee232f0019.jpg,1732,1243,1784,1243,1784,1295,1732,1295,1,,1758,1269
46f2dac1eb7a436ab0eb9bab2a844438.jpg,1830,1064,1882,1064,1882,1116,1830,1116,1,,1856,1090
46f335b3d43e42638fb7e73d9f69b667.jpg,2044,1093,2096,1093,2096,1145,2044,1145,13,,2070,1119
46fadab8e7a8447ba86d1c3f5ad2b2aa.jpg,1654,1006,1706,1006,1706,1058,1654,1058,7,,1680,1032
47002f2db81846cca6494b06bbf1ad47.jpg,1403,481,1455,481,1455,533,1403,533,0,,1429,507
4707b1526d0a457e8305b640fb62a419.jpg,1474,662,1526,662,1526,714,1474,714,4,,1500,688
470dab40f1f24334bc1ac31157b73dfe.jpg,1828,730,1880,730,1880,782,1828,782,12,,1854,756
4710777c2323400c8891c941e3b21fe6.jpg,604,745,656,745,656,797,604,797,5,,630,771
47163a128a854378bfb910c2396c0840.jpg,1657,560,1709,560,1709,612,1657,612,0,,1683,586
4716845a3dd04fb3bb05246b72f64e98.jpg,1575,801,1627,801,1627,853,1575,853,9,,1601,827
47178b172a7941628bed739d658ac82f.jpg,1571,1054,1623,1054,1623,1106,1571,1106,6,,1597,1080
471815d1233b4a9c83c09882b2b3f29c.jpg,634,808,686,808,686,860,634,860,15,,660,834
471a500028834d1b9d521055b7595982.jpg,1883,1151,1935,1151,1935,1203,1883,1203,4,,1909,1177
471ec491c723466782b88a7448a74257.jpg,778,775,830,775,830,827,778,827,11,,804,801
471ec9436d444846b5fa3472bbe11080.jpg,1133,580,1185,580,1185,632,1133,632,7,,1159,606
4721356a13914f40ac7fa025853fddad.jpg,978,1063,1030,1063,1030,1115,978,1115,15,,1004,1089
4723af2d018b48a9b9235c934ef1e23f.jpg,1168,644,1220,644,1220,696,1168,696,14,,1194,670
4723cf4e1d054bc0a2707d008468ba40.jpg,1599,1349,1651,1349,1651,1401,1599,1401,1,,1625,1375
4726733833954e91bbe77ed2da5f53eb.jpg,1343,495,1395,495,1395,547,1343,547,2,,1369,521
472b4425bc21426581c92485685e6a43.jpg,1441,1144,1493,1144,1493,1196,1441,1196,16,,1467,1170
472e324e816c475583892eb3eb3b13f3.jpg,968,794,1020,794,1020,846,968,846,17,,994,820
4733a9104e454568b49670b4415b48e0.jpg,1713,643,1765,643,1765,695,1713,695,18,,1739,669
4734df397f294c9481d0e553f78477d6.jpg,1519,261,1571,261,1571,313,1519,313,12,,1545,287
473f3905096548e8be71e976eb66046d.jpg,2135,1251,2187,1251,2187,1303,2135,1303,0,,2161,1277
473f6eb389094cad83bc60416d466d79.jpg,2235,859,2287,859,2287,911,2235,911,16,,2261,885
4746d765d8f146f698f2b4e4086cff84.jpg,1077,454,1129,454,1129,506,1077,506,13,,1103,480
47493221f81f453493fb30bc89539fec.jpg,652,865,704,865,704,917,652,917,3,,678,891
474e99554f6b473fb16d382f56c583cd.jpg,787,1072,839,1072,839,1124,787,1124,13,,813,1098
474f18b958a645488a623aa858be54af.jpg,1180,657,1232,657,1232,709,1180,709,5,,1206,683
475b4fe91f1d4098b35dd2b122469fe4.jpg,1857,624,1909,624,1909,676,1857,676,7,,1883,650
475ffebdb4354853a7244855d059c353.jpg,1550,654,1602,654,1602,706,1550,706,2,,1576,680
47609001ab2e4bbb90afc010ba0c664e.jpg,1429,616,1481,616,1481,668,1429,668,7,,1455,642
4760fe2a0ba747d480066a9490a2772d.jpg,1168,928,1220,928,1220,980,1168,980,14,,1194,954
47674e90a0734855973ff6e1d330f589.jpg,1758,893,1810,893,1810,945,1758,945,19,,1784,919
4769cb86426e408f89c0a25f189a8231.jpg,1814,1209,1866,1209,1866,1261,1814,1261,14,,1840,1235
476a9873b4fd41fdb9778ee5294486ad.jpg,1094,495,1146,495,1146,547,1094,547,11,,1120,521
476fa5f1c9b5497fb855dff1c5010951.jpg,776,931,828,931,828,983,776,983,14,,802,957
476ffc39c50249eea4190a7a4a343ab6.jpg,1720,503,1772,503,1772,555,1720,555,15,,1746,529
47729d08be46447185da6d4c05f7b688.jpg,1273,689,1325,689,1325,741,1273,741,14,,1299,715
4775e552617b4421ac4adb1580f1c3f4.jpg,1819,764,1871,764,1871,816,1819,816,12,,1845,790
477739ff4c5a42c2b93345d4b94a457f.jpg,1134,694,1186,694,1186,746,1134,746,12,,1160,720
47785c5f263e47618714685d1612a542.jpg,939,944,991,944,991,996,939,996,13,,965,970
4779b4c1751f4871a1b96722447a1d02.jpg,1858,870,1910,870,1910,922,1858,922,4,,1884,896
477b68a67e784877a066de0eb8086400.jpg,1610,375,1662,375,1662,427,1610,427,5,,1636,401
477edd23d2174015bfb87f0121e4f966.jpg,1038,1018,1090,1018,1090,1070,1038,1070,10,,1064,1044
4782ed84869f410bb298413ebc5e4dec.jpg,1713,680,1765,680,1765,732,1713,732,7,,1739,706
4787833bd5d2432dac1efc230cccae5e.jpg,279,1127,331,1127,331,1179,279,1179,19,,305,1153
478a3c2b271845b093d9cc19fca76274.jpg,1120,1161,1172,1161,1172,1213,1120,1213,16,,1146,1187
478de7e64a29435e923223f413f9d954.jpg,1331,727,1383,727,1383,779,1331,779,15,,1357,753
4796a95f21f14eb8a55b7b0bc3414fd0.jpg,757,646,809,646,809,698,757,698,15,,783,672
479a62266f494575917f6ced5271a1b5.jpg,1777,923,1829,923,1829,975,1777,975,2,,1803,949
479b651ff15442a1b3d5749191ae8cfb.jpg,375,595,427,595,427,647,375,647,5,,401,621
479f6c33dd6c4d4f92f4ebd13842caf6.jpg,1057,742,1109,742,1109,794,1057,794,3,,1083,768
47a3cddd6e984b569ac8ccf225e457fc.jpg,1609,1259,1661,1259,1661,1311,1609,1311,14,,1635,1285
47a797b92da0459aaff2868112b5c190.jpg,2098,1111,2150,1111,2150,1163,2098,1163,19,,2124,1137
47a8dc28a4f7401d8762b5300f346a39.jpg,1387,987,1439,987,1439,1039,1387,1039,11,,1413,1013
47aa79ff699d41d5bbe58bc4de98c308.jpg,571,1040,623,1040,623,1092,571,1092,16,,597,1066
47afe3e2ad9848fe99a509f84bf405c6.jpg,1434,235,1486,235,1486,287,1434,287,11,,1460,261
47b2b5ceaa5549aaac2352b478563761.jpg,1611,1166,1663,1166,1663,1218,1611,1218,5,,1637,1192
47b3b7dae8734ecebdab7e9044b56fed.jpg,1586,1005,1638,1005,1638,1057,1586,1057,17,,1612,1031
47b6e97f365246d08a530de701dbdc10.jpg,2613,546,2665,546,2665,598,2613,598,15,,2639,572
47be43af3d1645f08c3e453caf07e59a.jpg,1996,1190,2048,1190,2048,1242,1996,1242,2,,2022,1216
47bfdd8b820b4ce9b360f4bd74f83b9f.jpg,1364,430,1416,430,1416,482,1364,482,11,,1390,456
47c406345c34474dad2a8e1fdaedc21b.jpg,1808,519,1860,519,1860,571,1808,571,16,,1834,545
47c6d0673a3d4eab8e422f5a71bb82ac.jpg,1176,632,1228,632,1228,684,1176,684,6,,1202,658
47c8fc04895842ab994fb2e42c2c28f2.jpg,330,1085,382,1085,382,1137,330,1137,19,,356,1111
47c96165a410431a894debd74d49b24f.jpg,1604,500,1656,500,1656,552,1604,552,6,,1630,526
47ca7869f28e48e0a55aaccc4dbce8e2.jpg,1191,873,1243,873,1243,925,1191,925,13,,1217,899
47cc628ec1c742d4a248f667db62730f.jpg,945,1062,997,1062,997,1114,945,1114,9,,971,1088
47cdbfcbc20440eead664d4c1bba0c22.jpg,1425,775,1477,775,1477,827,1425,827,10,,1451,801
47d2a8e417424ddab9a45f04ec05a642.jpg,1177,788,1229,788,1229,840,1177,840,11,,1203,814
47d60cddd1f04674af92c9b83812faac.jpg,567,729,619,729,619,781,567,781,9,,593,755
47da822ade3047b4823d4d781bcd957d.jpg,1843,432,1895,432,1895,484,1843,484,15,,1869,458
47e391a3db634a5981fad2622265bbf7.jpg,1045,444,1097,444,1097,496,1045,496,12,,1071,470
47e63d1dafd340cea68ad7d0086c41b3.jpg,1367,1139,1419,1139,1419,1191,1367,1191,6,,1393,1165
47e734798b0248748f1bb4defe9f3eec.jpg,1561,626,1613,626,1613,678,1561,678,13,,1587,652
47e87c92a04a42b58a4a287bb2b0694f.jpg,146,1331,198,1331,198,1383,146,1383,0,,172,1357
47f58afa790a48db81cd856aefa7341b.jpg,1987,937,2039,937,2039,989,1987,989,10,,2013,963
47fc035fbff44a7b92ce5eb7a322a869.jpg,1965,782,2017,782,2017,834,1965,834,16,,1991,808
47fdf8b6c11c4041994df559c07f9cdf.jpg,1828,368,1880,368,1880,420,1828,420,16,,1854,394
480ab9d96ccd404e98a70a406149d774.jpg,1122,1000,1174,1000,1174,1052,1122,1052,3,,1148,1026
4814d261fd314fd48483abb6423fd421.jpg,1577,1187,1629,1187,1629,1239,1577,1239,14,,1603,1213
48190002bc2847d8908f1b5c3cf853ab.jpg,1891,732,1943,732,1943,784,1891,784,4,,1917,758
481de71d14464a9ca220e7ec655a98c4.jpg,944,471,996,471,996,523,944,523,16,,970,497
48239e1301684120a93a904d480e2d64.jpg,1120,953,1172,953,1172,1005,1120,1005,2,,1146,979
4823f90480dc462888a8c292f3982b7e.jpg,212,1323,264,1323,264,1375,212,1375,19,,238,1349
4824cfdc54554015abd5c108df0daa73.jpg,1127,1274,1179,1274,1179,1326,1127,1326,0,,1153,1300
482527ebbdcf47c397141c74e57d6785.jpg,1780,1037,1832,1037,1832,1089,1780,1089,17,,1806,1063
4825f95e2faa4a699ba527daaa6132c5.jpg,1385,930,1437,930,1437,982,1385,982,15,,1411,956
4826526de88d4680abc0583b463f495d.jpg,1421,515,1473,515,1473,567,1421,567,14,,1447,541
482916d2c9af4dd7a63a3e07374945c8.jpg,1883,118,1935,118,1935,170,1883,170,17,,1909,144
482cca0952a64a9492c44dd32bb8d379.jpg,952,791,1004,791,1004,843,952,843,1,,978,817
4830d8f9b7ee494b939f861754de4a5c.jpg,1230,468,1282,468,1282,520,1230,520,19,,1256,494
483234f05079441f8a4c1632d3857424.jpg,1226,869,1278,869,1278,921,1226,921,11,,1252,895
4834e4067f004ac6b07ffd5a9533167b.jpg,1628,932,1680,932,1680,984,1628,984,17,,1654,958
4835290a9e1448d8ba6038d51245f0cd.jpg,1466,1069,1518,1069,1518,1121,1466,1121,9,,1492,1095
48379516926b4949b7e115c82629afaa.jpg,1456,539,1508,539,1508,591,1456,591,10,,1482,565
483795fa48cb4db7aeea48ae23dfa4f7.jpg,1084,416,1136,416,1136,468,1084,468,12,,1110,442
48454ba07bec4a2ea58ac51f13cd6b66.jpg,728,870,780,870,780,922,728,922,6,,754,896
484695baedb14c6fb34fd83d863a040e.jpg,1291,465,1343,465,1343,517,1291,517,0,,1317,491
4846ab03af9146f3be3b3f8e97cf3da8.jpg,378,1032,430,1032,430,1084,378,1084,15,,404,1058
4847234449d440e4b551513eced99710.jpg,2248,1079,2300,1079,2300,1131,2248,1131,16,,2274,1105
484874e63a8f4930ba996ff122c2d360.jpg,1052,703,1104,703,1104,755,1052,755,9,,1078,729
4850baeec5f64278b470d037f580caff.jpg,1768,1091,1820,1091,1820,1143,1768,1143,9,,1794,1117
485384b5d6ea41289e7c2ee6b1c9cac7.jpg,1579,1002,1631,1002,1631,1054,1579,1054,10,,1605,1028
48609be22b7b4a85b9931830ae98ba83.jpg,1124,332,1176,332,1176,384,1124,384,15,,1150,358
486115410ed74294a164281e623bc0fd.jpg,1433,624,1485,624,1485,676,1433,676,11,,1459,650
4863c70e8b7c43528ba39b4324e1ed9d.jpg,1345,423,1397,423,1397,475,1345,475,16,,1371,449
48682aac0404478eaa7c7172357e4ea1.jpg,1027,731,1079,731,1079,783,1027,783,0,,1053,757
486f72904210466ba8fe150a828d7326.jpg,1039,838,1091,838,1091,890,1039,890,2,,1065,864
4873d341e5a34c978eed908f2c98a299.jpg,1303,785,1355,785,1355,837,1303,837,12,,1329,811
487767bd04e34b1b872c745f2f819331.jpg,1719,564,1771,564,1771,616,1719,616,5,,1745,590
4877712354924208926786b0197c4833.jpg,1431,1132,1483,1132,1483,1184,1431,1184,2,,1457,1158
4878fb45620a49b68dcd5801bc1843c5.jpg,644,898,696,898,696,950,644,950,12,,670,924
487aede23b7d41929dc567d6ab8e4752.jpg,1053,924,1105,924,1105,976,1053,976,11,,1079,950
487bf06338a14309bde9752470420775.jpg,1090,994,1142,994,1142,1046,1090,1046,17,,1116,1020
487c4aca58e94498859b6f331171822f.jpg,772,874,824,874,824,926,772,926,3,,798,900
487c6becbeff409fbf9c7d9a7c39af49.jpg,788,89,840,89,840,141,788,141,11,,814,115
487dff88f5444e7f821c41873dffff55.jpg,2202,288,2254,288,2254,340,2202,340,0,,2228,314
487e14f587f14fbb82af6369b2870752.jpg,1107,678,1159,678,1159,730,1107,730,19,,1133,704
48821b9aafac40dfbddb117b14985a3f.jpg,2324,663,2376,663,2376,715,2324,715,2,,2350,689
488404f3dc7d4cda8f42604f9e1f979b.jpg,782,545,834,545,834,597,782,597,1,,808,571
48842d85a2b94c3584502311168809f0.jpg,1145,1046,1197,1046,1197,1098,1145,1098,9,,1171,1072
48871253bd224e29b5fb928f73d2cfcd.jpg,1648,487,1700,487,1700,539,1648,539,18,,1674,513
488877597d6745128810a481a78b2b09.jpg,393,744,445,744,445,796,393,796,19,,419,770
488c5b5793be444196081fa6a505fae2.jpg,2843,459,2895,459,2895,511,2843,511,2,,2869,485
488d1d3d62024590b27193b2a00289eb.jpg,1274,720,1326,720,1326,772,1274,772,1,,1300,746
4896ad45803f4eaf9665bac2ad8c4be5.jpg,1763,172,1815,172,1815,224,1763,224,9,,1789,198
48971c88934e486f96c0666e4ec3e9b0.jpg,1666,919,1718,919,1718,971,1666,971,12,,1692,945
48971dca7a364d5490da962291d9bbff.jpg,818,1151,870,1151,870,1203,818,1203,2,,844,1177
4898a1958b8e43f993754895d33529df.jpg,1715,518,1767,518,1767,570,1715,570,10,,1741,544
489a632a241348b28fe5de80739763d8.jpg,910,766,962,766,962,818,910,818,9,,936,792
48a05fa230cf45128473c495d1ae6909.jpg,1686,425,1738,425,1738,477,1686,477,15,,1712,451
48a335e742de4c9092aa5fb938e7e545.jpg,189,585,241,585,241,637,189,637,17,,215,611
48a63b8a0a494005b5e2f58ddcd5b668.jpg,1159,661,1211,661,1211,713,1159,713,11,,1185,687
48a73989d0a34f53b2bdea3cc09dc001.jpg,354,1091,406,1091,406,1143,354,1143,6,,380,1117
48aea5a01b784ba084cf8f749b2be911.jpg,1682,567,1734,567,1734,619,1682,619,2,,1708,593
48af5015a7ec4946b14554be75d64f40.jpg,1623,1024,1675,1024,1675,1076,1623,1076,4,,1649,1050
48b4fbe791ef4f759ed14283066893dc.jpg,438,1129,490,1129,490,1181,438,1181,9,,464,1155
48b77bab8b844141a356fac0bd87b494.jpg,2042,1055,2094,1055,2094,1107,2042,1107,9,,2068,1081
48bb6c7a04b7425b87d5ba6893c5ddd0.jpg,981,815,1033,815,1033,867,981,867,5,,1007,841
48bd0cd35d2944bbae9b6bbbd82fe512.jpg,585,438,637,438,637,490,585,490,2,,611,464
48bde9bf23b3427698679ab427535d87.jpg,1427,505,1479,505,1479,557,1427,557,14,,1453,531
48c69cb464bf4aeba540ea5bf4c60427.jpg,1651,732,1703,732,1703,784,1651,784,0,,1677,758
48c7d26cdd1a4409a8ea72bbe2e75f3b.jpg,1510,384,1562,384,1562,436,1510,436,13,,1536,410
48c81cb134d34f50ad8f353f9e9db557.jpg,1285,682,1337,682,1337,734,1285,734,7,,1311,708
48d1a51519614e25a2d39b2a8e6cd1cb.jpg,2276,953,2328,953,2328,1005,2276,1005,18,,2302,979
48d1fe3aec03434fb5834e72aa57999c.jpg,1669,1007,1721,1007,1721,1059,1669,1059,9,,1695,1033
48d30d2595824efe96197bc832cf3820.jpg,1716,777,1768,777,1768,829,1716,829,7,,1742,803
48d41c54ad2f4002ad91a4e12446c22c.jpg,1683,963,1735,963,1735,1015,1683,1015,14,,1709,989
48d59f0de0df489c8da298a7b51d192d.jpg,1642,933,1694,933,1694,985,1642,985,3,,1668,959
48d987c3ee594e8b9806fe8ab8cce1ab.jpg,697,563,749,563,749,615,697,615,12,,723,589
48da02e96dd24f32a84862423edf1e47.jpg,2181,976,2233,976,2233,1028,2181,1028,12,,2207,1002
48db96d5b66a4c27a691588555eb475f.jpg,1759,703,1811,703,1811,755,1759,755,14,,1785,729
48e10f374a0e40cda9a443fd7952ad29.jpg,542,894,594,894,594,946,542,946,14,,568,920
48e23813f1604c109a34eb5c61f6bec5.jpg,679,1271,731,1271,731,1323,679,1323,12,,705,1297
48eaa3da2412417cad9f7490589a86de.jpg,1310,1096,1362,1096,1362,1148,1310,1148,7,,1336,1122
48ed3c3001a24ba183bb3e80d8104f9c.jpg,1779,1052,1831,1052,1831,1104,1779,1104,1,,1805,1078
48ef5bc3e23a424d97ca9068c6b2f8a8.jpg,787,1029,839,1029,839,1081,787,1081,11,,813,1055
48f545bf8fd14461996e3981b466e211.jpg,1681,497,1733,497,1733,549,1681,549,12,,1707,523
48f7c270626a45788aecf7c81cfd7c47.jpg,1613,904,1665,904,1665,956,1613,956,8,,1639,930
49014d1d0b814096bcc977dbe0065488.jpg,1330,156,1382,156,1382,208,1330,208,9,,1356,182
4903b57d145b49e1a8daf7ea04b04f84.jpg,1618,970,1670,970,1670,1022,1618,1022,18,,1644,996
4903c3c1585f4c77beda5fe9e24a8cdb.jpg,900,1212,952,1212,952,1264,900,1264,12,,926,1238
